id,title,pos_score,neutral_score,neg_score,company_id
11523733,Apple reportedly adding way to use iPhones as standalone payment terminals in iOS 15.4,0.291805,0.650084,0.058112,2
9445085,How to request a song through Apple's Beats 1 radio station,0.021891,0.959235,0.018875,2
11533390,Blade Runner TV series in development at Amazon,0.024464,0.968062,0.007474,2
9465267,Teamsters Union helping workers at Google Express as they take a step toward unionizing,0.823514,0.159053,0.017433,2
2174274,"Argus Cuts Illumina's Price Target, But Still Believes In The Long-Term Picture",0.178019,0.781857,0.040124,206
9459587,U.S. senator urges probe of Apple's music streaming practices,0.007793,0.163764,0.828443,2
11612147,"Lawsuits claim Amazon, Apple and more are streaming unlicensed music",0.003227,0.033966,0.962807,2
9465457,Microsoft Forgot To Fix One Major Thing in Windows 10,0.020578,0.214131,0.76529,2
11615255,Amazon’s record holiday sales send stock soaring toward $1 trillion valuation,0.662731,0.264493,0.072776,2
11525439,Apple Suddenly Drops Popular New iOS 15 iPhone Security Feature,0.019568,0.111184,0.869247,2
9465851,Pinterest hires Apple design alum as creative lead,0.330407,0.634988,0.034606,2
9450394,Is the Apple Watch losing momentum?,0.028964,0.23999,0.731046,2
10994512,Apple TV to launch in fall,0.031467,0.962703,0.005829,2
9453160,Apple Music faces scrutiny from the FTC,0.015092,0.539523,0.445385,2
11613674,Apple holiday season tops projections as iPhone bounces back,0.738831,0.23857,0.022599,2
2233050,"MagnaChip Semiconductor Corporation (NYSE:MX), Flow International Corporation (NASDAQ:FLOW)",0.023959,0.962326,0.013715,206
11615690,Apple Temporarily Closes Stores in China Amid Virus Outbreak,0.021247,0.503896,0.474857,2
9448149,"Google's self-driving cars set a course for Austin, Texas",0.302835,0.684417,0.012747,2
11523649,Apple is back on top in smartphone sales worldwide after a record win in China,0.942083,0.038813,0.019105,2
2230043,McDonald's Happy Meal Undergoes Biggest Change In 30 Years,0.336398,0.635023,0.02858,206
11615418,"Apple Loop: Powerful iPhone 12 Revealed, Forget Apple’s AirPods, How The iPad Failed",0.037848,0.125354,0.836798,2
11523697,Woman says Apple failed to help with hacked account until her plea went viral,0.00172,0.014351,0.983929,2
11613364,Wireless Headphones Deal — Apple AirPods For Their Lowest Price Ever,0.516534,0.304794,0.178672,2
2232425,Jim Cramer Impressed With Reports Apple's iPhone 7 Will Outsell iPhone 6 (NASDAQ:AAPL),0.284469,0.684166,0.031366,206
9463149,T-Mobile adds Apple Music to its data-free music streaming plan,0.349898,0.540641,0.109461,2
9466135,Apple Valley police ask dog walkers to join latest watch program,0.086892,0.902173,0.010935,2
2232627,"United States Antimony Corporation (AMEX:UAMY), Yanzhou Coal Mining Company Limited (NYSE:YZC)",0.020725,0.969433,0.009841,206
9459843,"Technology stocks sink in early trading after weak showings from Apple, Microsoft and others",0.019992,0.306357,0.673651,2
9462532,Taiwan stocks inch up; Apple supplier shares rebound,0.540066,0.393532,0.066402,2
9456431,"Jeb Bush rides Uber, touts Apple Watch in Tech Turn",0.115769,0.796707,0.087524,2
2229818,"Gentherm Inc (NASDAQ:THRM), Lear Corporation (NYSE:LEA)",0.017912,0.971762,0.010326,206
9756606,"Apple said to be working on a giant iPad to help sales, reports",0.683046,0.299459,0.017495,2
2235982,Why Is Coherus BioSciences Underappreciated As A Biosimilar Pure Play?|Baird|(NASDAQ:CHRS),0.0699,0.761609,0.168491,206
10822207,Apple’s colossal year sets it up for tough 2016,0.171957,0.230858,0.597185,2
9465185,One Bad Apple Can Ruin the Barrel,0.021826,0.047098,0.931076,2
11611262,Apple shares rise after company reports better-than-expected revenue of $91.8B,0.86108,0.113012,0.025909,2
2235468,KLA-Tencor And Lam Research Terminate Proposed Merger; Credit Suisse Not Surprised,0.046121,0.91522,0.038658,206
11612168,"Apple: Wearables is now the size of a Fortune 150 company, and Tim Cook dodges a question about the future",0.038582,0.169067,0.792351,2
9465313,Apple dives into SoMa for first big S.F. real estate grab,0.246886,0.710646,0.042468,2
11525892,Eli Apple slams ‘baby’ Tyreek Hill after crucial AFC Championship play,0.032097,0.597827,0.370076,2
11533407,"Cary Joji Fukunaga, Chef René Redzepi Set Docuseries 'Omnivore' at Apple (EXCLUSIVE)",0.016987,0.970157,0.012855,2
10864608,"'Don't Be Mad': Scott Borchetta Talks Apple Negotiations, How Taylor Swift Told Him About Her Letter",0.052572,0.825392,0.122036,2
9453523,Rapper secretly records album in Apple store,0.014476,0.957272,0.028253,2
9453520,Jennifer Lawrence Texted Taylor Swift Calling Her A 'Badass B*tch' After Her Apple Battle,0.028331,0.581071,0.390598,2
11615755,"Apple iOS updates for iPhone, iPad tackle location tracking, screen time issues",0.172742,0.763543,0.063715,2
2170049,"Discover Financial Services (NYSE:DFS), Nike, Inc. (NYSE:NKE)",0.018453,0.973895,0.007653,206
2243164,Netflix earnings: What to expect from the streaming giant,0.026966,0.961988,0.011047,206
11611717,Apple’s Stunning Results Suggest The Stock Is Still Too Cheap,0.718775,0.131366,0.149859,2
2232813,"Delcath Systems, Inc. (NASDAQ:DCTH), Cognizant Technology Solutions Corporation (NASDAQ:CTSH)",0.032774,0.953206,0.01402,206
11615802,Apple temporarily shuts all stores and offices in mainland China,0.016166,0.40744,0.576394,2
10972238,"Judge drops $533M fine against Apple, orders new trial",0.005255,0.101798,0.892947,2
11533671,Apple's bid to quell dating app concerns earns another €5 million fine from Dutch regulator,0.007756,0.024801,0.967443,2
10880001,"Apple: Plenty of Growth for iPhone, Helped by Android Switchers, Says Nomura",0.528594,0.456971,0.014436,2
9466016,Why small retailers shouldn't rush to adopt Apple Pay,0.084462,0.580831,0.334707,2
9462273,LG denies Google acquisition rumours,0.007969,0.707998,0.284033,2
11605724,Fire TV streaming devices are all on sale at Amazon,0.093368,0.878747,0.027885,2
9459789,"In Apple Watch Debut, Signs of a Familiar Path to Success",0.700855,0.279558,0.019587,2
11613728,"EU Lawmakers, With Eye on Apple, Call for Common Mobile Charger",0.093169,0.825435,0.081396,2
10876926,"Apple: Raymond James Ups iPhone Numbers, But Watch Disappointing",0.014053,0.137172,0.848775,2
2235493,"ICU Medical, Inc. (NASDAQ:ICUI), Pfizer, Inc. (NYSE:PFE)",0.017342,0.973908,0.00875,206
9462975,Best Buy to sell Apple Watch starting Aug. 7,0.071672,0.872889,0.055439,2
2232670,"Aegerion Pharmaceuticals, Inc. (NASDAQ:AEGR), Genocea (NASDAQ:GNCA)",0.021693,0.969213,0.009094,206
11532030,A New Tag Heuer Feature Wants to Lure You From Apple Watch,0.086354,0.867172,0.046475,2
10876064,Do You Know What Drives Apple Investors Nuts about Amazon?,0.031499,0.755641,0.212861,2
9444963,Facebook Update 'Suggested Videos' Is Going To Bring More Advertisements To Your Feed,0.229781,0.727926,0.042293,2
2237207,"General Electric Company (NYSE:GE), McDonald's Corporation (NYSE:MCD)",0.014124,0.978588,0.007288,206
11611593,Apple outpaces estimates with $91 billion revenue in 1st quarter since iPhone 11 release,0.665182,0.264539,0.070279,2
9453973,Apple's latest earnings will be reported next week.,0.018459,0.972962,0.008579,2
9914763,Clinton Lauds Airbnb for Its Push Into Cuba,0.636764,0.322384,0.040852,2
11526131,"The Best Movies and TV Shows Coming to Netflix, HBO, Amazon Prime, and Hulu in February",0.210717,0.779692,0.009591,2
11611604,Apple Continues To Make An Absolute Shit-Ton of Money on iPhones Somehow,0.01592,0.011195,0.972884,2
9462632,The Apple Watch is coming to Best Buy in August,0.209145,0.745735,0.04512,2
297978,Danny Glover shut down by Airbnb protesters,0.010661,0.72997,0.25937,157
9456247,Apple sued over using term 'iWatch' in Google ads,0.004719,0.13459,0.860691,2
10095937,Jimmy Kimmel Shows Off Apple's Bold New Product,0.774485,0.161605,0.06391,2
9453293,"No studio? No problem. Meet Prince Harvey, the man who secretly recorded an album at the Apple store",0.018261,0.922999,0.05874,2
9732796,Apple loses appeal on e-book antitrust suit,0.005309,0.158137,0.836554,2
9468963,Valuation for Apple a unique thing: Analyst,0.30481,0.558252,0.136938,2
9450452,Apple plans record initial production of new iPhones,0.327709,0.64883,0.023461,2
11616024,Apple iPhone 12 Mockups Show ‘Flat Sides And Smaller Dimensions’,0.039038,0.929995,0.030967,2
9456251,Google slows its real estate roll in first half of 2015,0.049474,0.749035,0.20149,2
2232617,"NetEase, Inc. (NASDAQ:NTES)",0.018851,0.967703,0.013446,206
10874000,Taylor Swift and Apple: The back story,0.019554,0.944442,0.036004,2
10215539,Video: China remains a bright spot for Apple and its iPhone,0.728806,0.222056,0.049139,2
11058887,"HBO Now finally supports Android, Amazon Fire devices",0.343828,0.6147,0.041472,2
11525256,Dozens of states side with Epic in Apple App Store appeal,0.31818,0.639288,0.042532,2
9527248,Apple Wants Siri to Be More Like Google Now,0.378097,0.49135,0.130553,2
9444477,Court upholds ruling that Apple led e-book pricing conspiracy,0.003433,0.018098,0.978469,2
11533939,Do AirPods work with Android? What non-iPhone users need to know about Apple earbuds,0.058739,0.792096,0.149164,2
9462168,Apple Inc. Is Giving Away Free Beats Headphones To Students With MacBook Purchase,0.670726,0.258587,0.070686,2
2235607,"Tyson Foods, Inc. (NYSE:TSN), Perrigo Company (NASDAQ:PRGO)",0.018524,0.970945,0.010531,206
11529469,A plunge in Facebook's parent company weighs on tech stocks,0.034202,0.377798,0.588,2
9809131,Apple Watch sales just got a little less mysterious,0.063851,0.480176,0.455973,2
2229896,Morning Movers: Prudential Gains on Goldman Upgrade; Finish Line Flies,0.069176,0.897348,0.033477,206
9448085,Apple Admits To Big iOS 8.4 Problem,0.010095,0.103864,0.886042,2
9460098,Kipper Williams on the Apple watch,0.025864,0.946217,0.027919,2
11531333,Apple’s Tap to Pay feature lets newer iPhones accept contactless payments,0.480971,0.455458,0.063571,2
2232447,"Pain Therapeutics (NASDAQ:PTIE), Ferrellgas Partners, L.P. (NYSE:FGP)",0.033587,0.95551,0.010903,206
10933363,The Pebble Time Is Like the Apple Watch but With Energy to Spare,0.18293,0.604041,0.213029,2
11525540,Google’s Connected TV Push May Expand With A Lower-Priced Chromecast,0.327505,0.601987,0.070508,2
11611668,Apple is limiting China travel and has closed one retail store due to coronavirus outbreak,0.023749,0.181504,0.794747,2
11527995,"David E. Kelley, J.J. Abrams to Adapt 'Presumed Innocent' as as Apple TV+ Limited Series",0.069202,0.88974,0.041058,2
11615507,The Morning After: Apple finishes rebuilding its US maps,0.139846,0.820997,0.039157,2
9459225,Samsung Galaxy Tab S2 9.7 v. Apple iPad Air 2; Specifications And Pricing Comparison,0.039142,0.879131,0.081727,2
9459204,Apple shares dive 8% despite strong iPhone sales,0.0174,0.131406,0.851193,2
10227684,Best Buy to become first major outside retailer for Apple Watch — but not the luxe Edition,0.213787,0.699598,0.086615,2
11532023,Ben Mendelsohn and Juliette Binoche to Play Christian Dior and Coco Chanel in Apple's 'The New Look',0.044259,0.935834,0.019907,2
2174219,"Cara Therapeutics (NASDAQ:CARA), (CSAL)",0.017291,0.973481,0.009228,206
10691581,Workers at Google Express seek to unionize,0.189148,0.787688,0.023164,2
11523514,Safety concerns raised over Apple AirTags,0.032732,0.665484,0.301784,2
2232441,"WDAY), Denny's Corporation (NASDAQ:DENN)",0.014055,0.97578,0.010165,206
11561947,Apple Releases iOS 14.8: Unprecedented Security Update Heralds New iPhone Feature,0.458877,0.502294,0.03883,2
9462298,"Macs Up, iPads Down, As Apple Bucks the Death of the PC",0.023848,0.050569,0.925584,2
11610185,Apple is set to report earnings after the bell,0.065874,0.923736,0.01039,2
2235964,"XOMA Corporation (NASDAQ:XOMA), (PBYI)",0.013672,0.977664,0.008664,206
11613518,"Apple, Broadcom must pay CalTech $1.1B for patent infringement",0.005982,0.092446,0.901573,2
10864615,How Apple Got Off Cheap After Indie Dustup,0.08198,0.119488,0.798531,2
11524113,UMG Expands Relationship With Twitch and Amazon Music,0.170448,0.813545,0.016007,2
9453333,"Apple, networks progressing in talks over cable-killer TV app",0.271167,0.68866,0.040174,2
11523968,"Apple made more money than ever, even with the supply chain crunch",0.792861,0.105385,0.101753,2
2235527,"PhotoMedex, Inc. (NASDAQ:PHMD), Jaguar Animal Health (NASDAQ:JAGX)",0.027775,0.963478,0.008747,206
11571483,Apple’s head of comms is leaving after less than a year,0.021741,0.750795,0.227464,2
11533278,Apple outlines plan to make its AirTag trackers easier to find,0.705662,0.258051,0.036287,2
11615349,The EU might try to force Apple to ditch the Lightning port. Will it work?,0.022098,0.221513,0.756389,2
2237271,"MSCI Inc (NYSE:MSCI), Abeona Therapeutics Inc (NASDAQ:ABEO)",0.023916,0.964683,0.011401,206
11531799,Devs discover “realityOS” hints in Apple logs and code,0.032467,0.875805,0.091728,2
11530148,"How to transfer playlists from Spotify to Apple Music, Amazon Music, YouTube Music, or Tidal",0.046715,0.909016,0.044268,2
2235656,AT&T halts sales of Samsung Note 7 smartphone on safety concerns,0.01806,0.95605,0.02589,206
11614091,"Facebook stock plummets after earnings beat estimates, but not by enough",0.044745,0.282023,0.673232,2
9746926,Clydesdales and apple cider at these Savor the Central Coast tours,0.137472,0.759005,0.103523,2
11529551,Apple iPad Air 5 Is Almost Here: New Design & Features Reported,0.41197,0.556078,0.031952,2
2232610,Alcobra Pharma (NASDAQ:ADHD),0.015048,0.976063,0.00889,206
2232588,Did Bernstein Call A Qualcomm-NXP Merger Thursday Morning?,0.012376,0.980489,0.007135,206
9453663,Apple iPad Pro With 12.9-Inch Pressure Sensitive Screen To Debut In November,0.085362,0.876013,0.038624,2
2235168,"Avnet, Inc. (NYSE:AVT), Brocade Communications Systems, Inc. (NASDAQ:BRCD)",0.024525,0.962739,0.012736,206
11607578,Beastie Boys And Spike Jonze Share A Sneak Peek Of Their Upcoming Apple TV Documentary,0.035542,0.940232,0.024226,2
9456736,"Top iOS news of the week: Hulu on the wrist, Apple owns all the profits, new iPod",0.315702,0.549773,0.134525,2
2475535,"U.S. Stocks Pare Weekly Gain as Crude, Apple Slide to Halt Rally",0.151244,0.82038,0.028376,206
9444901,CORRECTED-UPDATE 2-PayPal to buy digital money transfer provider Xoom,0.061668,0.897199,0.041134,2
10963394,Apple back to school promo: Get free Beats headphones when buying a Mac,0.408367,0.546205,0.045428,2
9462586,The Apple Watch's standing tracker is reliably unreliable,0.014504,0.223274,0.762222,2
9454031,​Startup lands $100 million to challenge smartphone superpowers Apple and Google,0.240116,0.524888,0.234995,2
11613768,Oppo Smartwatch Looks Like An Apple Watch Copycat,0.069963,0.727718,0.202318,2
9462689,Frustration And Anger As Apple's Reputation Tumbles,0.004852,0.024467,0.970681,2
2235864,"Expectations For Apple's Q3 Have Moved Higher, And Not Because Of The Galaxy Note Recall",0.164466,0.809875,0.025658,206
11605551,iPad on sale: Apple's latest tablet is $99 off on Amazon,0.091372,0.813486,0.095141,2
2232383,"Apple Teams With Deloitte To Help Businesses Implement Use Of iPhone, iPad",0.346717,0.642997,0.010285,206
11616153,Apple wants to remind you Arcade exists,0.278323,0.633918,0.087759,2
10224435,"Apple estimates raised despite watch, China concerns",0.011421,0.331738,0.65684,2
11523499,"Apple fixes major bugs in iOS, iPadOS, macOS, and watchOS software updates",0.613966,0.253923,0.13211,2
9456546,New CEO of eBags is former Staples exec who brought in Apple,0.138435,0.833475,0.02809,2
11527371,Panthers' Rhule told Bengals' Apple his NFL career was over per report,0.025058,0.554534,0.420408,2
11531942,Apple's newest store in Abu Dhabi is opening soon,0.068914,0.923634,0.007452,2
10849973,"Facebook has more black employees, but still too few",0.039432,0.396524,0.564044,2
9459299,The unlikely success story of the Apple retail store,0.125813,0.574985,0.299202,2
11532029,Apple ‘Conflict Minerals Disclosure’ Says It Stopped Working With 12 Suppliers,0.007536,0.162227,0.830237,2
2230054,"Incyte Corporation (NASDAQ:INCY), ARIAD Pharmaceuticals, Inc. (NASDAQ:ARIA)",0.025262,0.96185,0.012888,206
2233033,Data From China Reiterates Strong Demand For Apple's iPhone 7 Plus,0.196293,0.794066,0.009641,206
9453781,Apple Pay is now live in the UK,0.066786,0.918323,0.014891,2
2232849,"CNO Financial Group, Inc. (NYSE:CNO), Alcobra Pharma (NASDAQ:ADHD)",0.020493,0.967652,0.011855,206
9809260,How to use the Apple Watch Digital Crown,0.052014,0.871599,0.076388,2
10867871,Apple pulls the Google Nest smart thermostat from its shelves,0.036743,0.828755,0.134502,2
9459434,Apple’s latest iPhone ad shows just how strong the brand has become,0.774109,0.190162,0.035728,2
11533226,Apple to start warning AirTag users not to use devices to track people,0.110029,0.735266,0.154705,2
2235153,"PayPal Is At A Crossroads, Facing Growing Pains",0.162933,0.810523,0.026544,206
9456282,"LVMH executive: Apple Watch rival to cost 1,400 euros -Handelsblatt",0.064143,0.658485,0.277371,2
9758808,What to expect from Apple WWDC,0.015519,0.974109,0.010371,2
2232308,"Canadian National Railway Company (NYSE:CNI), BofI Holding, Inc. (NASDAQ:BOFI)",0.023179,0.965853,0.010968,206
9758809,"Apple stocks continues its steep fall, violating Omnious levels",0.010623,0.05102,0.938357,2
11611775,"GLOBAL MARKETS-Asian stocks rise as Apple drives tech gains, virus worries ease",0.87399,0.070683,0.055327,2
10789525,Some restrictions apply to Apple Music song matches,0.02739,0.861001,0.111609,2
10985043,"Hooks, The App That Lets You Get A Notification For Almost Anything, Lands On Android And Apple Watch",0.057528,0.902842,0.039629,2
9459343,Apple earnings day performance,0.027221,0.958685,0.014094,2
9459382,Liveblog: Apple’s Q3 2015 earnings call happens at 5pm ET today,0.016856,0.97042,0.012724,2
10873136,Can Apple Beat the Tough Compare?,0.250315,0.397974,0.351711,2
9459846,Apple Inc. Does Not Want iOS 9 Beta Users Writing Reviews In The App Store,0.02747,0.869009,0.10352,2
11535551,'Lincoln's Dilemma' on Apple TV+ examines his evolving slavery stance,0.02299,0.962445,0.014565,2
9453492,Seven problems facing the Apple Watch,0.031117,0.656927,0.311956,2
9457151,Apple services go down during big moment For Apple Music,0.02918,0.707294,0.263526,2
9444883,"Stay calm, citizens: Apple Maps’ sensor-laden minivans, which have been on the road for months in so",0.338993,0.586375,0.074633,2
11533553,Apple will combat AirTag stalking by making unknown AirTags easier to find,0.662717,0.15212,0.185163,2
9459385,Apple to give first official indication of Watch sales in quarterly earnings report,0.08564,0.901951,0.012409,2
9459435,Apple earnings edge: 3 key things to watch,0.534819,0.412948,0.052233,2
11613856,Apple outsold every other smartphone manufacturer last quarter,0.718233,0.170514,0.111252,2
11529307,Apple Watch: Hands-On With The New Black Unity Braided Solo Loop,0.09148,0.885914,0.022606,2
9456838,Apple of the drinker's eye: UK cider sales fizz towards £1bn mark,0.548894,0.349276,0.10183,2
9456448,China to drive long-term growth for Apple: Pro,0.567255,0.39685,0.035894,2
9447841,The Anxious Ease of Apple Music,0.238476,0.574141,0.187383,2
9462521,Apple's Cut the App Store Prices of 100 Popular Apps to $0.99,0.381443,0.390007,0.22855,2
9459829,Apple has 'expectation problem' but can it grow?,0.014912,0.036524,0.948564,2
9456878,"Love it or hate it, 97% of Apple Watch customers are satisfied in product survey",0.431291,0.493918,0.074792,2
11529371,"Apple to debut low-cost 5G iPhone, iPad in early March",0.496529,0.481346,0.022125,2
11613554,U.S. economy misses Trump's 3% growth target in 2019,0.023846,0.827162,0.148992,2
11570168,A Godzilla MonsterVerse series is coming to Apple TV Plus,0.026197,0.961886,0.011917,2
9457101,The Vaguest Numbers Out of Apple’s Earnings Call,0.035173,0.801923,0.162904,2
11613380,Carmi Zlotnik Inks Apple Deal After Starz Exit,0.039416,0.863967,0.096616,2
11571298,New Apple Watch update fixes a frustrating charging issue,0.222366,0.61384,0.163794,2
2232314,"J.M. Smucker Company (The) (NYSE:SJM), Discovery Communications, Inc. (NASDAQ:DISCA)",0.021486,0.96941,0.009103,206
11527341,The Pixel 6 is a hit: Google touts “record sales” in Q4 2021,0.507173,0.459702,0.033125,2
9447992,Will Facebook buy Twitter?,0.029822,0.926539,0.043639,2
9462934,Consumers got spoiled by Google': The UX revolution underway at SAP,0.247631,0.540518,0.211851,2
9918252,"Donald Trump, Apple's Beats 1 Music Service, and The Harry Potter Theory of Marketing",0.114044,0.807804,0.078152,2
9468169,"Tim Cook, Give Me A Reason To Buy Apple",0.709769,0.237398,0.052833,2
11613498,"Apple, Broadcom Ordered To Pay $1.1bn For Patent Infringement",0.008083,0.086456,0.905461,2
9789608,Obama Administration War Against Apple and Google Just Got Uglier,0.012487,0.082737,0.904776,2
11527668,Toddler playing with Apple Watch calls 911 during nap time,0.043285,0.867433,0.089283,2
9454119,"Apple Launches New iPod Touch With Apple Music, A8 Chip, 1 GB RAM And More",0.520269,0.438375,0.041356,2
9308601,Apple Watch Release Date Expected,0.020561,0.970229,0.00921,2
11610047,"High expectations for Tesla, and a long way to go to match rivals' steady profit",0.593545,0.324568,0.081887,2
9453158,FTC exploring whether Apple’s 30% cut from music streaming apps is legal,0.029893,0.228635,0.741472,2
9450462,It's official: Microsoft concedes it has lost the smartphone war,0.032942,0.242737,0.724321,2
10988361,"Apple To Release New Apple TV In September, Report Says",0.054684,0.936747,0.008569,2
11607586,This New Facebook Privacy Feature Is Surprisingly Revealing,0.403876,0.41294,0.183183,2
11605622,Netflix Signs Overall Deal With 'Big Mouth' Animation Studio,0.153385,0.827265,0.019349,2
9453977,"Apple's iPod Touch update brings faster chip, better cameras",0.748506,0.215679,0.035815,2
9453451,Apple Pay to begin tapping into UK contactless market,0.553255,0.403709,0.043036,2
11525956,Apple's 2021 cellular iPad Mini falls to a new all-time low at Amazon,0.035918,0.42159,0.542492,2
9809189,How to use Siri on an Apple Watch,0.036116,0.904732,0.059153,2
2235881,Netflix Investors Are 'Foolish' To Give CEO Reed Hastings A Pass (NASDAQ:NFLX),0.065544,0.496268,0.438187,206
9456406,Google gains $50B in value on day that may set a record,0.774942,0.181428,0.04363,2
9450621,Tell Us Your Nightmare Stories of The Apple Genius Bar,0.035379,0.624954,0.339666,2
9793858,"Apple's Siri Corrects Misgendered ""Bruce Jenner"" Queries To ""Caitlyn Jenner""",0.061141,0.565075,0.373784,2
9462877,Best Buy to Sell Apple Watch Starting August 7,0.056361,0.837343,0.106296,2
9447472,Spotify Under The Spotlight As Apple Music Bows,0.103904,0.572032,0.324063,2
2235328,Netflix's Q2 Subscribers Miss 'A Mere Hiccup',0.01295,0.959397,0.027653,206
9456253,"Look out Apple Music, here comes YouTube’s ‘Music Key’ (+video)",0.034142,0.915763,0.050095,2
11523287,'This is my last cry for help': TikToker says Apple didn't help after her ID was hacked—until she went viral,0.004466,0.015577,0.979956,2
9453890,"Apple Just Updated The iPod — You Remember The iPod, Right?",0.143801,0.736741,0.119458,2
11523820,Apple Beats Wall Street Expectations as Tech Giant Notches a $124 Billion Quarter,0.861757,0.061749,0.076494,2
11609276,"Amazon employees call out company's climate practices, breaking company policy",0.010105,0.098412,0.891482,2
9444987,"Apple Music Is Strong on Design, Weak on Social Networking",0.097112,0.055963,0.846926,2
2235343,Goldman Sachs Previews Q3 Earnings For Macau Gaming,0.029456,0.96529,0.005253,206
9453556,Amazon hires Iberdrola to build wind farm for cloud data,0.216152,0.751883,0.031964,2
10804786,"Senator: Crime Victims Should Be Able to Sue Apple, Google for Encrypting Data",0.016146,0.148171,0.835683,2
11616040,Apple now offers iPhone repairs in the comfort of your home,0.852665,0.129917,0.017418,2
11613473,"Everything Jim Cramer said about the stock market on 'Mad Money,' including Apple, GE transparency; Barstool and Penn National partnership",0.157213,0.737744,0.105043,2
11609910,"Apple dumps iPhoto and Aperture, but you don’t have to",0.019031,0.179868,0.801101,2
11524176,"Apple trolls Spotify with Neil Young tweets, playlists, and push notifications",0.00541,0.030279,0.964311,2
11533881,"Apple Music's 'Replay 2022' is now available. Yes, 2022.",0.067194,0.922721,0.010085,2
11569462,Apple extends in-app purchase exemption for online group and event app yet again,0.331015,0.617916,0.05107,2
11611651,Apple TV+ Gets Little MentionDuring First Quarter Earnings Call,0.022121,0.834692,0.143187,2
10873433,Apple beat expectations,0.479911,0.382003,0.138085,2
9451023,Facebook Lets Users Decide What And Who They See In Their News Feed,0.230848,0.734936,0.034216,2
9457086,Apple CEO Tim Cook: Don't worry about the iPhone,0.056921,0.900301,0.042779,2
11615370,Apple Arcade's 'Secret Oops!' is a new AR game for silly spies,0.015066,0.080632,0.904302,2
9444884,Apple iOS 8.4 Removes Popular Free Feature,0.542077,0.38144,0.076482,2
9459832,"Apple beats, stock slides",0.045616,0.376947,0.577438,2
9453990,"If Uber Doesn’t Want to Accommodate Blind Riders, Gett Will",0.166834,0.6929,0.140266,2
11528063,Amazon Holiday Quarter Profit Doubles,0.401566,0.514853,0.083581,2
2232840,Citi Boosts Q4 iPhone Estimate From 73 Million To 79 Million Units,0.252038,0.734281,0.013681,206
2232116,"8point3 Energy Partners LP (NASDAQ:CAFD), Heartland Express, Inc. (NASDAQ:HTLD)",0.023981,0.963321,0.012698,206
11529838,"Apple's iPhone SE to launch in early March, report says",0.02639,0.968234,0.005376,2
11532037,Apple's VR/AR ambitions revealed with new source code hints,0.213239,0.733655,0.053106,2
11569505,Apple to Waive In-App Purchase Requirement for Online Group and Event Apps Until June,0.106396,0.70128,0.192325,2
11615372,Capital One Finds Ways To Make Its Digital Assistant More Proactive,0.858102,0.104379,0.03752,2
2232788,"Lennar Corporation (NYSE:LEN), Cisco Systems, Inc. (NASDAQ:CSCO)",0.018737,0.96811,0.013152,206
10870590,Apple Watch now at Best Buy,0.035414,0.949634,0.014952,2
11611906,44 Grooming Products That Are Legitimately Amazing & Less Than $35 On Amazon,0.572745,0.342897,0.084358,2
2235157,"AQUINOX PHARMACEUTICALS, INC (NASDAQ:AQXP)",0.02274,0.965105,0.012155,206
10879786,"Apple Purchase Commitments: Bullish Sign, or Wishful Thinking?",0.010504,0.07346,0.916035,2
10221452,"For Apple, emerging markets an overlooked opportunity",0.231219,0.586686,0.182095,2
9465826,For those who have everything: Military grade baby carrier,0.483182,0.477056,0.039763,2
11527256,"Jason Katims Sets 'Dear Edward' Series at Apple With Connie Britton, Taylor Schilling, Colin O'Brien",0.023985,0.959809,0.016206,2
11533434,Video Apple to update AirTags to help prevent tracking,0.224979,0.690487,0.084534,2
9453335,The Mets finally have solved their Citi Field problem,0.380718,0.353834,0.265447,2
10984918,"Amex Negs Digital Wallets To Build Its Own Checkout, Pairs With Stripe To Spread It Wide",0.440788,0.468597,0.090616,2
2235290,"Rand Logistics, Inc. (NASDAQ:RLOG), British American Tobacco Industries, p.l.c. (AMEX:BTI)",0.02388,0.960207,0.015913,206
9806360,"Apple Watch might not be 'flopping', but there are plenty of things wrong with it",0.008057,0.018666,0.973277,2
2170105,Comcast Hit With $2.3 Million Fine Stemming From Complaints Of Charges For Unauthorized Services,0.0124,0.262824,0.724776,206
9456230,New Comcast online video service for its Internet customers,0.162582,0.820858,0.016559,2
10227922,Here’s why Apple can take a bite out of your funds and ETFs,0.115979,0.096258,0.787763,2
10933432,"Apple Music Goes Live, With Big Competition",0.687499,0.266304,0.046196,2
2170136,Fortinet Removed From Goldman's 'Conviction Buy' List After Warning,0.01307,0.88347,0.10346,206
2170134,"Another Amazon Analyst Joins The $1,000 Price Target Club",0.128589,0.856366,0.015044,206
9465592,New Apple TV Device Slated for September Launch: Report,0.023968,0.920509,0.055523,2
9465222,Corning quarterly sales rise marginally,0.334901,0.636456,0.028644,2
11534086,Most eco-friendly smartphone? Apple vs Samsung in the race against e-waste,0.466189,0.419066,0.114745,2
9447739,Holiday music exclusive battle: Apple &amp; Eminem vs. Tidal &amp; Lil Wayne,0.04884,0.889611,0.061549,2
9456862,Early Adopters Love Apple Watch But Wouldn't Recommend It To Friends,0.194702,0.595581,0.209718,2
10960162,T-Mobile to subscribers: Stream Apple Music for free,0.156554,0.752823,0.090623,2
10852786,"Q-Tip Recruits Beck for New Album, Potentially Gets Fiona Apple and Kanye, Too",0.109658,0.806282,0.08406,2
