id,title,pos_score,neutral_score,neg_score,company_id,company_name
1049851,What closes when the government shuts down,0.018823,0.696254,0.284923,14,Visa Inc.
8510235,‘We’re making the same commitment’: Biden vows to evacuate all Afghan allies seeking safety from the Taliban,0.455995,0.228496,0.315509,14,Visa Inc.
6933272,Legendary investor Bill Miller has doubled the S 500 this year thanks to a well-timed Uber trade,0.886777,0.060566,0.052656,57,Uber
195744,"This household appliance sold at Walmart, Amazon recalled over fires",0.013686,0.945997,0.040317,12,Walmart
3048919,"Both Clinton, Trump wary of AT&T-Time Warner merger",0.024649,0.792885,0.182466,55,AT&T
6180231,Former Taco Bell Exec to Face Civil Suit Over Uber Attack,0.003425,0.059029,0.937546,57,Uber
3261954,Bradley Cooper & More Stars Shine at 2019 Palm Springs Film Festival,0.243344,0.745895,0.01076,55,AT&T
6646549,Former ‘American Idol’ Host Brian Dunkleman Torches TMZ for Revealing He’s Now an Uber Driver,0.117515,0.502188,0.380297,57,Uber
7023699,These Amazing 11 Home Decor Finds From Walmart Will Fit In Your Tiny Apartment — & They’re All Under $200,0.781278,0.158279,0.060442,12,Walmart
8515344,We're not villains or victims -- we're people seeking a better life,,,,14,Visa Inc.
7292200,The USB-C AirPods Pro are back down to their lowest price ever at Walmart,0.128307,0.824876,0.046817,12,Walmart
6480228,"Key Ideas Flew in a ‘Jam Sesh,’ Uber’s Ex-Chief Testifies",,,,57,Uber
6510848,Flight-sharing could bring Uber to the skies,0.877554,0.089358,0.033088,57,Uber
8612901,"2024 Australian Open odds, props, men's semifinal prediction: Djokovic vs. Sinner picks from tennis expert",0.11586,0.872782,0.011358,14,Visa Inc.
3453134,Both chambers make speedy moves to avert shutdown,0.238789,0.694682,0.066529,55,AT&T
3403068,HBO Max: How to get it,0.043532,0.929768,0.026699,55,AT&T
420302,This 75-inch Samsung QLED 4K UHD TV Might Be the Best TV Deal Walmart Has Ever Had,0.395843,0.508488,0.095669,12,Walmart
3384038,Boxing real or not: Jake Paul vs. a top boxer next? Taylor-Serrano 3?,0.034932,0.928168,0.0369,55,AT&T
3495383,HBO Max shows growth despite industry slowdown,0.259831,0.679473,0.060696,55,AT&T
8504240,What is EMV compliance?,0.016196,0.962595,0.021209,14,Visa Inc.
3477522,Boston Red Sox vs. New York Yankees: How to Watch Online,0.018108,0.968712,0.01318,55,AT&T
4592553,Microsoft could replace the Menu key – which you probably never use – with a new Office key,0.421777,0.286498,0.291725,3,Microsoft
6224900,Kalamazoo shooting: A look at Uber background checks,0.027768,0.822184,0.150049,57,Uber
6409568,Former Expedia CEO takes helm of Uber on Wednesday,,,,57,Uber
12174629,Microsoft co-founder starts endangered-species initiative,0.76163,0.202122,0.036249,3,Microsoft
8568862,Whatever Nation Wins The World Cup Will Get All Of The Budweiser Beers That Qatar Banned,0.023401,0.182243,0.794356,14,Visa Inc.
498913,The Town That Lost Its Walmart,0.022248,0.18972,0.788032,12,Walmart
3154128,Have Sprint or T-Mobile? Here's what to expect from the merger,0.028802,0.952873,0.018324,55,AT&T
4493541,Microsoft continues to build government security credentials ahead of JEDI decision,0.886651,0.096342,0.017007,3,Microsoft
3130692,"Boeing, Washington Federal among firms to share some of tax windfall with workers",0.117749,0.791112,0.091139,55,AT&T
7345010,The Walmart Holiday Kickoff Sale starts today. Here's how you can score the best deals,0.148481,0.812437,0.039082,12,Walmart
3486095,"HBO Max lets you watch everything on HBO, plus exclusive shows and brand-new Warner Bros. movies — here's how to sign up",0.368076,0.584111,0.047813,55,AT&T
6141793,"Kristen Bell Didn’t Realize Her Uber Ride Was Actually A Carpool, So She Live-Tweeted The Hilariously Awkward Moments",0.018848,0.169178,0.811975,57,Uber
829389,"What H-1B visas mean for Alphabet, Amazon, Apple, Microsoft, $GOOGL $AMZN $AAPL $MSFT",0.058972,0.770676,0.170352,14,Visa Inc.
4618388,Microsoft Confirms New Windows 10 Upgrade Warning,0.028295,0.854329,0.117376,3,Microsoft
6373981,"Lawsuit against Uber by shooting suspect is a hoax, authorities say",0.00293,0.103605,0.893465,57,Uber
3435751,"HBO Max could kill the Dune franchise, says director",0.023548,0.945645,0.030807,55,AT&T
6360795,Letters: Be wary of Uber's surge pricing,0.013763,0.131388,0.854849,57,Uber
7277064,"‘They’re not alone’: Victims’ families, store employees attend church vigil after Chesapeake Walmart shooting",0.024506,0.585883,0.38961,12,Walmart
8512764,"‘We were very lucky’: Afghan refugees arrive in US, exhausted but relieved",0.598483,0.379587,0.02193,14,Visa Inc.
6743761,Former Uber Employee Says 'Safe Rides Fee' Was the Rip-Off You Always Suspected,0.232389,0.406834,0.360778,57,Uber
4686421,Microsoft could have major advantage over big tech rivals.,0.903735,0.044306,0.051958,3,Microsoft
705389,22 Democrat Senators Press for Visa Social-Media Screening,0.042834,0.924746,0.03242,14,Visa Inc.
80960,These Fashion Bloggers Are Showing Off Items From the Last Place You’d Expect: Walmart,0.168767,0.74562,0.085613,12,Walmart
6407991,Thief walks out of Walmart with 6 stolen guns,0.017373,0.707833,0.274794,12,Walmart
6346052,Legal threats and disgruntled clients: inside the ‘Uber for private jets’,0.002532,0.038668,0.958801,57,Uber
4019430,Microsoft cooks up way to run Windows 10 on Android devices,0.743322,0.199366,0.057312,3,Microsoft
1019538,21 Savage Broke His Silence In An Interview Following His Release From ICE Custody,0.01259,0.692211,0.295199,14,Visa Inc.
552354,This Buttery-Soft Scuba Sweatshirt Is Under $20 at Walmart,0.043761,0.876818,0.079421,12,Walmart
3576133,Boogie Ellis leads No. 21 USC basketball to season-opening win over Kansas State,0.489226,0.471631,0.039144,55,AT&T
3420542,Boise State vs. San Diego State FREE STREAM: How to watch game today,0.032095,0.953653,0.014252,55,AT&T
6840456,Former Uber-driving Dolphins player A.J. Francis signs with WWE to become pro wrestler,0.112921,0.764762,0.122317,57,Uber
6419681,Former CEO Travis Kalanick adds two directors to Uber's board ahead of governance vote,,,,57,Uber
8471913,What are altcoins? Everything you need to know,0.028191,0.943773,0.028036,14,Visa Inc.
4253774,Microsoft confirms coming keyboard support for Xbox One games,0.428552,0.556921,0.014527,3,Microsoft
6760190,LAX: Take a shuttle bus to your Uber or Lyft,0.043674,0.908377,0.047949,57,Uber
6637936,"Fortune Live for June 19, 2015: Uber, Warby Parker, and Fitbit",0.024287,0.954761,0.020952,57,Uber
8200637,‘What an absolute disgrace’: E.U. citizens react angrily to British government’s Brexit settlement video,,,,14,Visa Inc.
992997,2017 feels almost as strange as this writer's dystopian vision of Iraq in 2103,0.029112,0.522199,0.448689,14,Visa Inc.
3539822,HBO Max is merging with Discovery Plus this spring — here's a breakdown of what the service offers now and what you can expect,0.089237,0.880284,0.030478,55,AT&T
6486357,Former Uber CEO Travis Kalanick forms investment fund,0.090772,0.865005,0.044222,57,Uber
2997465,"HBO, AT&T Strike Unprecedented Carriage Deal Across Pay TV, OTT",0.199461,0.695753,0.104786,55,AT&T
6209734,Life Hack Alert: You Can Now Book Uber Rides Directly From Google Maps,0.139247,0.597868,0.262885,57,Uber
6630309,Liberated by Uber and Lyft,0.419665,0.539811,0.040524,57,Uber
1058896,2020 Dems Have Disturbing Affinity for Central American Left,0.095912,0.76397,0.140118,14,Visa Inc.
3015765,Boeing Stock Slips After Trump Says 'Cancel Order' on New Air Force One,0.010844,0.408556,0.5806,55,AT&T
1001510,We May Have Found The Answer To Immigration Reform In ‘Guest Workers’,0.847109,0.121337,0.031553,14,Visa Inc.
512080,"This $273 Patio Swing Set Includes a Handy Canopy, and Its Down to $110 Now at Walmart",0.063327,0.877326,0.059347,12,Walmart
6180093,Former Uber Driver in India Gets Life Sentence for Rape,0.003351,0.041786,0.954863,57,Uber
1017092,21 Savage Released From Immigration Custody,0.007233,0.947751,0.045016,14,Visa Inc.
6865164,"Laws shut Uber, GrubHub, other gig workers out of Florida unemployment benefits",0.007623,0.076194,0.916183,57,Uber
4250340,Microsoft creates first city typeface for Dubai,0.678997,0.299245,0.021758,3,Microsoft
7240944,The world's richest family lost $11.4 billion as Walmart stock plummeted,0.015884,0.092823,0.891293,12,Walmart
3205594,Boycotting trans-friendly businesses? You'll have to avoid more than just Target,0.017461,0.087346,0.895193,55,AT&T
8577804,14 Analysts Have This to Say About Visa,0.019176,0.941197,0.039627,14,Visa Inc.
3142763,Hawaii County Closes Temporary Homeless Camp in Kailua-Kona,0.019286,0.963064,0.017651,55,AT&T
812996,19 Ways to Save at Nordstrom,0.568011,0.391797,0.040192,14,Visa Inc.
2955817,Have You Received a Disconnect Notice From Verizon or AT&T Yet?,0.01278,0.921122,0.066097,55,AT&T
4657514,Microsoft Competes for Popularity With Upstart Slack,0.805895,0.143926,0.050179,3,Microsoft
8317100,21 Savage: Children in US illegally should be ‘exempt’,0.032261,0.900036,0.067703,14,Visa Inc.
7024950,Former Uber Security Chief Convicted In Hack Cover-up: Reports,0.002155,0.048933,0.948912,57,Uber
3972092,Microsoft Confirms Giving Windows 10 Users Worrying ‘Out Of Support’ Message,0.033699,0.564605,0.401696,3,Microsoft
6284530,"Flywheel, the app that makes taxis act like Uber, is coming to New York City",0.281324,0.53841,0.180266,57,Uber
4632566,Microsoft Confirms New Update Warnings For 800M Windows 10 Users,0.078515,0.883771,0.037714,3,Microsoft
7056745,The viral ‘criss cross’ chair is on sale for $60 at Walmart for a limited time,0.041101,0.921925,0.036973,12,Walmart
3561092,"HBCU Swingman Classic, part of MLB’s All-Star Game, draws Coppin State and Maryland-Eastern Shore players",0.13132,0.85688,0.0118,55,AT&T
7298403,"The ultimate Samsung party speaker is 70% off at Walmart, just in time for the big game",,,,12,Walmart
8548879,"21 Savage Says Jay-Z, Meek Mill Helped Him Get Released From ICE Custody",0.09419,0.834893,0.070916,14,Visa Inc.
842758,What happens when a foreign human trafficking victim is rescued in the U.S.?,0.042305,0.928186,0.029509,14,Visa Inc.
4618354,"Microsoft Confirms Update Warning For Windows 10, Windows 8.1 And Windows 7 Users",0.041677,0.905398,0.052925,3,Microsoft
3429457,HBO Max hits 8.6 million accounts 4 months after launch,0.079945,0.895908,0.024147,55,AT&T
6947862,Flowhub Appoints Former Uber Executive Leandre Johns As Chief Operating Officer,0.086313,0.799726,0.113961,57,Uber
3527388,"HBO Max, HBO and Discovery+ Near 95 Million Combined Streaming Subscribers in Q3",0.068647,0.911326,0.020027,55,AT&T
3367569,"Box Office Studio Report Card: Disney’s Billion-Dollar Rebound, Apple and Lionsgate Flop Hard and More",0.102274,0.848385,0.049341,55,AT&T
3402850,"HBO Max Is Available to Comcast Customers, After WarnerMedia Lands Post-Launch Deal",0.117305,0.853414,0.029281,55,AT&T
975144,Wells Fargo to pay $4 million for violations on credit card...,0.016917,0.518201,0.464883,14,Visa Inc.
3555272,"Boston Celtics vs Miami Heat Game 1 free live stream, NBA playoffs TV channel, odds (5/17/2023)",0.025061,0.964848,0.010091,55,AT&T
6434458,"Flying cars? Uber wants to bring them to LA, citing Mayor Garcetti’s enthusiasm",0.887978,0.095008,0.017015,57,Uber
3402426,"HBO Max: WarnerMedia in Talks With Roku on Deal, Amazon Fire TV Appears to Be a No-Go",0.024667,0.912139,0.063193,55,AT&T
7058565,Ford offering flexible EV leases to Uber drivers,0.166267,0.771022,0.06271,57,Uber
6661441,"Forced into arbitration, 12,500 drivers claim Uber won’t pay fees...",0.003646,0.042788,0.953566,57,Uber
1067585,What economic slowdown? Investors bet big on cyclical stocks in June,0.127715,0.811485,0.0608,14,Visa Inc.
983657,What Did Donald Trump's Tweet About H-1B Visas Mean?,0.037137,0.73297,0.229893,14,Visa Inc.
3453864,Boxing-Fury defeats Wilder with 11th round knockout to retain WBC belt,0.142096,0.80588,0.052024,55,AT&T
1017002,21 Savage Is Released On Bond,0.019261,0.966617,0.014122,14,Visa Inc.
8534065,"What did Novak know, and when did he know it?",0.013879,0.947327,0.038794,14,Visa Inc.
6325558,Former Uber employee alleges company ignored sexual harassment,0.002255,0.030734,0.967011,57,Uber
8435307,‘We Need Help’: Coronavirus Fuels Racism Against Black Americans in China,0.308742,0.251554,0.439704,14,Visa Inc.
6471133,Former Uber CEO grilled on texts,0.009396,0.677035,0.313569,57,Uber
8407001,20 dead in stampede at Tanzania church service,0.011926,0.889091,0.098983,14,Visa Inc.
3357997,"Boxing's best of 2024: Fighters of the year, best fights, KO and more",0.523612,0.449867,0.026522,55,AT&T
947856,15 Women Who Studied Abroad Reveal The One Thing You Need To Pack In Your Suitcase,0.133416,0.829359,0.037225,14,Visa Inc.
3554695,"Boston Celtics vs. Philadelphia 76ers Game 3: Free live stream, TV channel, odds (5/5/23)",0.024259,0.965449,0.010292,55,AT&T
346634,The Switch 2 Mario Kart World Bundle is back in stock (again!) at Walmart after selling out fast,0.024353,0.931669,0.043978,12,Walmart
4226169,Microsoft Corp. (MSFT) Climbed To A New High On Better Than Expected Q2 Earnings,0.829661,0.124051,0.046288,3,Microsoft
4401837,Microsoft confirms Crackdown 3 has been delayed to February 2019,0.012063,0.972858,0.015079,3,Microsoft
6759494,'The Walmart of its day': Historic Fort Union Trading Post is worth a visit,0.432755,0.494126,0.073119,12,Walmart
6837284,Laws to protect Uber drivers could put freelance journalists out of business,0.11852,0.26922,0.61226,57,Uber
6941731,Legal ruling averts Uber and Lyft shutdown in California,0.013941,0.274486,0.711573,57,Uber
3021643,Bonner will join Spurs TV crew as analyst,0.100533,0.893989,0.005478,55,AT&T
4037770,"Microsoft Confirms Cortana Is Heading To Android In June, iPhones 'Later This Year'",0.143021,0.841772,0.015208,3,Microsoft
3483282,"HBO Max's cheaper, ad-supported tier will launch in June",0.061691,0.924983,0.013327,55,AT&T
7336458,'The seasoning isn't expired': Walmart shopper finds bugs inside Great Value Smoked Paprika,0.025841,0.905624,0.068535,12,Walmart
6209351,"France's top administrative court has upheld the right of car services like Uber to use geolocalization for potential customers, dealing a blow to a law pushed by taxi drivers who say the app-based ride-hailing company is competing unfairly",0.367743,0.177544,0.454713,57,Uber
3429593,Box Office: Chris Nolan ‘Tenet’ Is Still One Of Hollywood Top-Grossing Original Movies Since ‘Interstellar’,0.551251,0.409464,0.039285,55,AT&T
3432620,"HBO Max: Everything to know, including the early release of the Fresh Prince reunion",0.020087,0.971219,0.008694,55,AT&T
7357419,This Expensive-Looking Necklace Is $130 Off At Walmart,0.059024,0.752869,0.188107,12,Walmart
3444247,Boost Mobile's first plans on AT 's network include a $100 yearly option,0.19298,0.776591,0.030429,55,AT&T
289857,'They Hate the Walmart Crowd': Coulter Says the Left Has Lost All Reason Opposing Trump,0.036726,0.373544,0.58973,12,Walmart
189986,The 'winning' continues as Walmart announces another massive round of layoffs,0.059698,0.233576,0.706726,12,Walmart
7921025,What do we know about Kim Jong Un? Very little. That makes this guy an expert.,0.188782,0.682359,0.12886,14,Visa Inc.
3561067,Bo Nickal comfortable with historic betting odds for UFC 290 fight: 'The math checks out',0.479315,0.482313,0.038372,55,AT&T
4217848,Microsoft Confirms Emergency Windows Update For PC Users,0.059708,0.890785,0.049507,3,Microsoft
3397225,"HBO Max, the latest streaming service, will launch May 27 amid coronavirus outbreak.",0.061535,0.920729,0.017735,55,AT&T
3456220,Both Seattle and Oakland are starting slow at home.,0.013292,0.958817,0.027891,55,AT&T
8361930,We Reserve The Right,0.569641,0.303186,0.127173,14,Visa Inc.
3402811,HBO Max Launches With All Eight ‘Harry Potter’ Movies,0.063369,0.924574,0.012057,55,AT&T
3540344,Brady plays down his perfect record against favored Cowboys,0.355591,0.499334,0.145075,55,AT&T
8230685,"21 Savage responds to ICE arrest, petition launched to prevent the rapper's deportation",0.05382,0.768837,0.177343,14,Visa Inc.
6508409,Letter: Uber’s medical shuttling program far from the altruistic solution it seems to be,0.005429,0.014653,0.979917,57,Uber
6670438,L.A. may tax Uber and Lyft rides to curb traffic congestion,0.334105,0.381065,0.28483,57,Uber
6673671,"FlixBus, the German Uber-like bus service, is buying rival Eurolines from Transdev",0.283915,0.546074,0.170011,57,Uber
7028652,Florida Uber driver shoots passenger after getting attacked over drop off location: Report,0.00769,0.163725,0.828585,57,Uber
6802741,LA28's plan for a car-free Olympics now includes air taxis the price of a high-end Uber,0.575767,0.251461,0.172772,57,Uber
3557394,Boston Celtics at Miami Heat NBA Eastern Conference Finals Game 3: How to watch for free,0.052228,0.926889,0.020883,55,AT&T
3551534,"Bo Nickal gets next assignment, will face Tresean Gore at UFC 290 in Las Vegas",0.015288,0.978591,0.006122,55,AT&T
3301411,HBO Faces Hard Questions in Post-'Game of Thrones' Streaming Market,0.018485,0.913673,0.067841,55,AT&T
917516,"'We've Set a Deadline': Moderate R's Demand DACA Deal By Tuesday, Or Else",0.080309,0.90544,0.014251,14,Visa Inc.
993418,What Hispanic people think of Trump: US Latinos give a wide range of answers,0.10771,0.877892,0.014399,14,Visa Inc.
4247922,Microsoft co-founder Paul Allen pledges $30 million to house Seattle's homeless,0.887295,0.092015,0.020689,3,Microsoft
3084210,Boy Scouts to let girls into Cub Scouts and Eagle program,0.352786,0.632638,0.014576,55,AT&T
3166746,Bombardier Toronto Union Could Strike June 23 if No Deal,0.012816,0.757473,0.229711,55,AT&T
6760601,"LAX ban on taxi, Uber and Lyft curbside pickups irks passengers: 'It's inconvenient'",,,,57,Uber
6186524,Ford's 'Dynamic Shuttle' tests out a competitor for Uber,0.059012,0.862781,0.078206,57,Uber
4392614,"Microsoft, Commonwealth Bank, KPMG partner for Wiise joint venture",0.210668,0.77692,0.012412,3,Microsoft
7198156,This $49 million ranch for sale in Colorado is linked to the billionaire Walmart heirs and has a place in rock-n-roll history. Take a look.,0.268809,0.643118,0.088073,12,Walmart
3333927,HBO and UK's Sky Extend Carriage and Co-Production Deal,0.071458,0.920407,0.008135,55,AT&T
7040192,Forget Uber. These drivers are volunteering to take cancer patients to the doctor,0.375971,0.256226,0.367804,57,Uber
3555209,Bo Nickal expects to have his way with Tresean Gore at UFC 290,0.181917,0.798015,0.020068,55,AT&T
3552327,"Boston Celtics vs Atlanta Hawks Game 5 free live stream, NBA playoffs TV channel, odds (4/25/2023)",0.026273,0.963045,0.010683,55,AT&T
8606985,"21 Savage Has Been Cleared To Travel Internationally And Is Planning A Return To London, Where He Was Born",0.416243,0.565055,0.018701,14,Visa Inc.
4688824,Microsoft Confirms You Cannot Cancel New Windows PC Update,0.043665,0.873354,0.08298,3,Microsoft
3355559,Bosses are exerting their power. What Trump’s changes could mean for your job.,0.683956,0.249156,0.066887,55,AT&T
3076019,"Boxing, UFC Champion Holly Holm Breaks Down Mayweather vs. McGregor",0.08126,0.831659,0.08708,55,AT&T
6699171,L.A. Drivers Strike Against Uber and Lyft,0.006679,0.108457,0.884864,57,Uber
8524455,What does Jovi do for a living and how much money does he make?,0.070973,0.879135,0.049892,14,Visa Inc.
3370662,Bordeleau’s shootout goal caps stunning comeback as Sharks beat Golden Knights,0.369973,0.571631,0.058396,55,AT&T
3006727,"Bosh releases new video, saying he doesn’t want to give up",0.153763,0.653993,0.192245,55,AT&T
4133137,Microsoft Considering Buying Back Digital Games,0.406671,0.49946,0.093869,3,Microsoft
8607047,"21 Savage, Newly Permanent U.S. Citizen, Announces First London Show",0.335666,0.65211,0.012224,14,Visa Inc.
7201768,This 65-inch QLED TV gets $450 slashed off price in fantastic deal at Walmart,0.275798,0.668645,0.055557,12,Walmart
980938,19 Worst Parts About Traveling Internationally,0.021438,0.738604,0.239958,14,Visa Inc.
509635,'Think hard': GOP senator threatens Walmart over price increase,0.025675,0.423661,0.550664,12,Walmart
3337567,Bomb threat evacuates Fayetteville call center,0.011308,0.948877,0.039816,55,AT&T
1019541,21 Savage's Lawyers Believe He Was 'Targeted' For Being Critical of ICE,0.013837,0.235827,0.750337,14,Visa Inc.
950804,"19 Non-US Citizens Charged With Illegally Registering, Voting In 2016",0.008717,0.477625,0.513658,14,Visa Inc.
3402924,HBO Max Launches: What Is Its Place In Connected TV Landscape?,0.037345,0.948697,0.013958,55,AT&T
4697694,"Microsoft Copilot just generated an AI version of one of the most iconic shooters of all time, and you can play it for free",0.828726,0.105795,0.06548,3,Microsoft
6159418,LA City Council puts up roadblock to Uber airport pickups,0.032539,0.66013,0.307331,57,Uber
8355021,What car upgrades do the F1 teams have at the Saudi Arabian Grand Prix?,0.029415,0.962536,0.008049,14,Visa Inc.
8415855,What do we do about Venezuela now?,0.010586,0.983399,0.006014,14,Visa Inc.
8539415,We’re retired sisters and live on $44K a year in France — buying a house abroad was cheaper than the US,0.218311,0.428029,0.35366,14,Visa Inc.
1010493,21 Savage Suggests ICE Motivated By Revenge Over Lyrics Critical of Agency,0.011981,0.283171,0.704848,14,Visa Inc.
8507358,"West has two weeks to complete Afghanistan evacuation, say sources",0.017742,0.979319,0.002939,14,Visa Inc.
398438,This Bissell stick vacuum is on sale for only $99 at Walmart,0.062548,0.890431,0.047021,12,Walmart
4698149,Microsoft Copilot Can Easily Create Notes on Just About Anything. Here's How,0.71893,0.167461,0.113609,3,Microsoft
2920117,Bowditch Leads; Spieth Trails by 6 Shots,0.05627,0.918338,0.025392,55,AT&T
8468665,We retired to Athens without speaking Greek — here’s how we got the easy travel and affordable life we wanted,0.855563,0.096287,0.04815,14,Visa Inc.
1067422,21 Savage Was Scheduled to Perform at Grammys Prior to ICE Arrest,0.005958,0.617301,0.376741,14,Visa Inc.
302271,These Electronics At Walmart.Com Make Perfect Last-Minute Holiday Gifts,0.235254,0.707546,0.0572,12,Walmart
2887365,"Brad Marchand, playing some of his best hockey at age 37, powers Panthers past Vegas",0.550159,0.377214,0.072627,55,AT&T
6601482,Key Document Is Unsealed in Waymo’s Trade Secrets Case Against Uber,0.002835,0.056372,0.940793,57,Uber
6451524,Former Facebook exec Chamath Palihapitiya: Uber is 'the great American tragedy playing out',0.023947,0.0324,0.943653,57,Uber
3465586,"HBO Max Executive Talks Godzilla vs Kong’s Big Win, Piracy, and The Future",0.09409,0.877185,0.028724,55,AT&T
836498,We Spoke To The Palestinian Activist Who Was Barred From Australia,0.01806,0.76033,0.22161,14,Visa Inc.
84405,The Silver Lining In Walmart’s Slowing E-Commerce Growth,0.044847,0.234362,0.72079,12,Walmart
8352076,Wells Fargo Active Cash vs. Wells Fargo Reflect: Do you want rewards or an intro APR?,0.05877,0.904195,0.037035,14,Visa Inc.
3045859,Having a championship game for first time in the College Football Playoff era could help Big 12,0.861783,0.119496,0.018721,55,AT&T
8609985,Wendy Williams’ Ex-Husband Ordered to Pay 5-Figure Judgment Over Alleged Debt as Money Troubles Grow,0.014409,0.267013,0.718579,14,Visa Inc.
3420691,Boxer Gilberto Ramirez To Wear Vicente Fernandez Tribute Shoes For Gonzalez Fight,0.044016,0.940847,0.015137,55,AT&T
3069593,"Boy Scouts chief expected Trump controversy, felt obliged to invite him",0.144995,0.749942,0.105063,55,AT&T
6670363,"Florida Uber driver accused of molesting 3-year-old blamed anime for his actions, police say",0.001647,0.016949,0.981404,57,Uber
737196,"2,000 Year Old Monument ‘Hiding In Plain Sight’ Discovered In Petra – Drone And Satellite Imagery Lead To Discovery Of Monumental Platform",0.135158,0.816401,0.048441,14,Visa Inc.
3024998,Bowl projections: Preseason outlook for College Football Playoff field as SEC leads way in projected bracket,0.139811,0.849368,0.010821,55,AT&T
6529311,Former Uber Driver Sentenced To Prison For Raping Passenger,0.002639,0.032426,0.964935,57,Uber
3509535,"Boston Celtics vs Milwaukee Bucks Game 6 free live stream, TV channel, score, schedule, odds, how to watch NBA playoffs online (5/13/22)",0.037249,0.950044,0.012707,55,AT&T
6385314,"Kansas City woman sues Uber, says driver sexually assaulted her",0.002313,0.035643,0.962044,57,Uber
6869827,"Former Uber exec raises $31M for his Jakarta-based logistics startup Kargo, announces relief fund to battle coronavirus",0.62161,0.262861,0.11553,57,Uber
7227631,The Samsung Galaxy Buds Pro just hit their lowest price ever for Walmart+ Weekend,0.036373,0.941738,0.02189,12,Walmart
3115054,Bowl Comes With More Issues for Florida State in Sad Season,0.035464,0.808476,0.156059,55,AT&T
3429722,HBO Max: Everything to know,0.028291,0.954159,0.01755,55,AT&T
8362102,What basic rights do people have if ICE stops them? A lawyer explains,0.049386,0.90746,0.043154,14,Visa Inc.
6678411,Lenny Dykstra Pleads Guilty to Disorderly Conduct in Uber Incident,0.004394,0.158201,0.837406,57,Uber
6156177,Law and Safety Uber Alles,0.16435,0.703441,0.132209,57,Uber
3495403,"HBO and HBO Max Rounded Out 2021 With 73.8 Million Global Subscribers, Beating Forecast",0.384515,0.577432,0.038053,55,AT&T
544010,‘The way she’s creeping up’: Walmart customer says he was kicked out for doing this to a floorwalker,0.014662,0.575278,0.41006,12,Walmart
3353338,Boxing star Amanda Serrano signs lifetime deal with Jake Paul-backed promotion,0.38311,0.597133,0.019757,55,AT&T
8610454,15 People Who Regret Moving To Another Country For Love,0.295588,0.674814,0.029598,14,Visa Inc.
3509572,"Boxing: Jermell Charlo stops Brian Castaño, claims 4th belt at 154 pounds",0.183576,0.74662,0.069804,55,AT&T
4169658,Microsoft Curbs Early Access for Chinese Firms to Notifications About Cybersecurity Flaws,,,,3,Microsoft
8314537,Wells Fargo names financial veteran Charles Scharf as its new CEO,,,,14,Visa Inc.
6255036,"L.A. Uber driver threatens to hit passenger with a rock, steals his iPhone, police say",0.003127,0.038289,0.958583,57,Uber
3405688,"HBO app confusion prompts WarnerMedia to cancel HBO Now, HBO Go",0.009307,0.398156,0.592537,55,AT&T
3256795,Boxing star Amanda Serrano graciously attempts to turn down chance at $250K bonus ahead of title fight,0.288356,0.553982,0.157662,55,AT&T
6792959,Kenya’s new “Uber” tax on digital businesses and services could spark US trade retaliation,0.006532,0.021281,0.972187,57,Uber
15244,This $77 iced coffee maker has Walmart shoppers ditching expensive coffee shops for good,0.536604,0.342309,0.121087,12,Walmart
8598918,2023 Women's World Cup: 6 Takeaways From USWNT's Win vs. Vietnam,0.107861,0.860138,0.032001,14,Visa Inc.
1016983,21 Savage Released on Bond After ICE Arrest: Report,0.007528,0.956379,0.036093,14,Visa Inc.
3510045,"Boston Celtics vs Miami Heat Game 7 free live stream: Odds, time, TV channel, score, how to watch NBA playoffs online (5/29/2022)",0.028355,0.956886,0.01476,55,AT&T
6409129,Former GE CEO Immelt out of running to lead challenged Uber,0.01401,0.289768,0.696222,57,Uber
4776143,Microsoft could soon allow you to finally uninstall some default Windows 10 apps,0.682774,0.180228,0.136998,3,Microsoft
6705108,"Forget What You Thought You Knew, Martha Stewart Loves Uber Now",0.407728,0.334242,0.25803,57,Uber
3397449,HBO Max: Is it free for HBO Go and HBO Now subscribers?,0.029222,0.957515,0.013263,55,AT&T
4145603,Microsoft cofounder Paul Allen is now an internet meme thanks to Steph Curry,0.777362,0.134505,0.088133,3,Microsoft
543196,"‘THEY TURN THE LIGHTS DOWN!?!?!?!’: Woman goes to Walmart early, notices how unusually calm it is. Then she sees a sign",0.090224,0.839389,0.070387,12,Walmart
7339620,The Walmart Baby Days sale has must-see deals for parents,0.34379,0.595034,0.061176,12,Walmart
817533,18 Places To Visit In Europe That Aren't The Usual Suspects,0.047488,0.910013,0.042499,14,Visa Inc.
8572260,23 for 2023: the unmissable sporting events over the next 12 months,0.062137,0.906838,0.031025,14,Visa Inc.
3566986,"Book: Phil bet over $1B, tried Ryder Cup wager",0.060964,0.890369,0.048667,55,AT&T
6209929,Kalamazoo Shooting Suspect Sues Uber for $10 Million,0.0109,0.232858,0.756242,57,Uber
3087840,"Bond Hunger Seen as 'Insatiable' in US, Sustaining Rally",0.390187,0.542838,0.066975,55,AT&T
9661,Thinking of frying your Thanksgiving turkey? Don’t miss this huge Walmart deal,0.337874,0.469446,0.192679,12,Walmart
2940766,"HBO CEO Richard Plepler Slams Comcast, Other Pay-TV Firms Snubbing HBO Streaming Service",0.069586,0.548585,0.381828,55,AT&T
1015484,21 Savage and the Way We See Black Immigrants,0.234611,0.744042,0.021347,14,Visa Inc.
